Type_of_crack,Crack_length,a,b,t_b,Type_of_BCs,kx,ky
0,0.332619898590514,1.84058682360379,1,0.072005607997577,0,41.1075672193078,15.8014219545348
0,0.149037096234624,1.42856933566915,1,0.0797311976347441,0,8.66565259291946,21.568357213359
1,0.322361475165152,1.2503072807352,1,0.098796009637207,1,44.8187534882754,37.9341264860689
1,0.210221674876604,1.9364734528289,1,0.0487283980554013,1,36.7538039564617,22.5295333675148
0,0.771558229068059,1.28839125954811,1,0.0871238568724014,0,8.99175288563497,6.6767542870893
0,0.628763621314728,1.76025920500379,1,0.0183106764259617,0,24.8967468219371,1.51793101018436
0,0.576577314688657,1.24052908609978,1,0.064363641147354,1,42.5156561505079,35.7811543479154
1,0.512115151775189,1.74787880673344,1,0.0033215055050053,0,38.9552410075394,29.535323555317
0,0.763539898667841,1.42320374878771,1,0.0723139859765385,1,17.7993814579964,44.8425702959835
0,0.698232623961141,1.46937598211784,1,0.0212829198439517,0,11.2066159910976,44.7432992869992
1,0.306464971762823,1.79273391158506,1,0.0770324316459164,1,14.1846042918067,37.1822672197708
0,0.742632918569842,1.88543950712296,1,0.0870519433242454,1,19.3729385529166,4.26581441001185
1,0.381707475169004,1.49703254082263,1,0.0698384329850597,1,29.4065486176531,39.3037491019631
0,0.349487958447082,1.37507241047754,1,0.0816824690670376,0,31.9642487903108,20.6294092286233
0,0.759970019483405,1.54349456557738,1,0.00618052048348309,1,38.5893814363673,18.7336213002847
0,0.50414540744913,1.03320636531744,1,0.0431750533490416,1,20.3840987562833,42.17836266397
0,0.407445607238952,1.79556481586179,1,0.00641106124114984,0,49.3846026980559,48.3350042824035
1,0.370610667266974,1.11374970370174,1,0.0398962698741762,1,21.9570402104032,31.7893895777594
1,0.367762591161325,1.62861987948985,1,0.0912521592753826,1,39.8930146337375,9.15601527893417
0,0.122357794511753,1.25882654102361,1,0.0115470063729079,1,9.2912858023915,18.024916679952
1,0.885932818280183,1.68624688003829,1,0.0930828002436938,1,26.6201870779455,37.2635089766537
1,0.213570596781441,1.29151720839334,1,0.0670472255106055,0,23.2037559765001,38.927338718409
0,0.594870820949644,1.90221658290974,1,0.00487693670486806,0,15.7677696039132,44.8053468171594
0,0.546513632540264,1.19375798804118,1,0.0851875826446284,1,25.5170446598172,33.7964000005059
1,0.237107284238382,1.43017117755285,1,0.0783224144964026,1,39.3341936649308,44.6777497368724
0,0.518112151816102,1.53496278727006,1,0.0188474069564574,1,13.6457186043644,5.52786843327313
0,0.640548323384101,1.83108414574111,1,0.0818014918109858,0,27.9952751544049,28.3141638981695
0,0.580395285961523,1.60644498709814,1,0.0977708313498419,0,1.85968914390977,17.1186317085304
1,0.767177287510921,1.44794251479741,1,0.0434180860318024,0,18.349996045806,6.11797326242378
0,0.74085117219265,1.22222062829715,1,0.0446091917192909,0,13.27100452101,45.3211842518524
1,0.167208556988512,1.68044021180211,1,0.0715919415094825,1,48.9897394270104,3.24384771948838
1,0.305700466060122,1.90870088123984,1,0.0616439031204782,1,26.3374851362868,48.4305905823269
1,0.719910406803025,1.31032200785387,1,0.034341139017703,0,9.08968783386552,37.7977056646168
1,0.540684049625006,1.57233711466393,1,0.0453438088500955,1,41.1266360713971,49.0069316495313
1,0.727774901279103,1.11183200985705,1,0.0505065121100996,1,35.7519516158055,30.8055189746159
1,0.523330237530032,1.40061328526733,1,0.0496899567418473,1,47.7717185816645,36.3984095796088
1,0.138870896948585,1.69324712245778,1,0.0493069163610864,0,1.21035181252487,17.9876586173455
0,0.466124125184126,1.33230312158573,1,0.0433651856425278,0,17.0814963618805,22.3972078969837
0,0.377660240872757,1.37587083890321,1,0.00386453393554257,0,35.9836140569606,6.20733751409406
0,0.21298070446711,1.06797293666884,1,0.0235401438905465,1,17.6042187040777,15.1293220508253
0,0.486246198717832,1.18750492628917,1,0.023303695429755,0,6.63567609800202,17.6931171305934
0,0.403406894277414,1.10593804889098,1,0.042780191575727,1,2.85126001304491,10.1339042570201
0,0.811208425483377,1.71807177639789,1,0.09147445587875,0,40.8986207460647,41.7430145458044
1,0.772792279915309,1.60160945408504,1,0.0984901359809191,0,28.62997172934,13.3733280409118
0,0.135710873774541,1.17472924476581,1,0.0124014243248051,1,38.0873648895998,12.0198274003966
1,0.39901286512286,1.77032368164915,1,0.0230500916753903,0,30.8239658629042,21.3123835619036
0,0.295008694871804,1.60132823828745,1,0.0197925923085383,1,30.5479793239895,18.8139565826519
1,0.831131650017093,1.56836007328751,1,0.0648873098640138,1,7.98975499921368,2.79773957498266
1,0.432185172878317,1.03333542896568,1,0.00303097375567849,1,0.80111452442179,18.1523303533343
0,0.477838604108388,1.01043761283313,1,0.0421946963916137,0,35.6400162705184,13.3533202854353
0,0.849539394502721,1.34461549664861,1,0.0192548451922691,1,1.95149185174966,31.2405624906117
0,0.41380651291628,1.32043747496419,1,0.00234435563729647,0,34.9286266436888,26.8059671695298
1,0.106226752229131,1.73183441505252,1,0.0313723664293946,1,29.5617060716422,14.9051481301598
0,0.500622297357112,1.46593931085146,1,0.0565692609687832,0,12.378254389201,38.9383447657047
1,0.189746439234446,1.90080311053665,1,0.0397610874068522,1,33.48369271931,16.559992083683
1,0.335732738614294,1.50974675434043,1,0.0414301466788425,0,26.5604090800096,47.7072780386936
1,0.619866113525175,1.04654182378143,1,0.0149620094562529,0,37.3354789035527,20.4541400197576
0,0.493518933311652,1.44133137767768,1,0.0687487238982836,0,23.084059128373,34.6485569157435
0,0.653278311619749,1.39970377513315,1,0.00382936478329414,1,36.7278317931408,28.8432955285928
0,0.744990245534232,1.75688263772645,1,0.0450881273947232,0,27.377969487945,12.3018065203883
0,0.666902149691558,1.23123391580482,1,0.0635378607082659,0,20.4266047971537,34.397470026693
1,0.881008923745004,1.55757102306481,1,0.0538930069276562,0,43.8407744565668,30.6117277109935
0,0.416434441779545,1.49535013752121,1,0.00837051693173988,1,15.987112561656,40.9942784299382
1,0.129318381998843,1.15025798051043,1,0.0978435227183777,0,9.32260422472331,10.2329865554725
0,0.555018941813101,1.20780904897255,1,0.0946406072575986,0,47.5707784805274,36.4377965003145
1,0.206826953815906,1.21080545140971,1,0.0971590110377662,0,26.5783506680799,35.1461126611896
1,0.676139649606248,1.08415864679358,1,0.0865022307219066,0,4.1164322351493,25.708560442544
0,0.773190682707822,1.95294131840394,1,0.0193273514487248,1,34.9424133161067,25.759934728356
1,0.821819787879121,1.48273349545246,1,0.0036027655370779,1,36.2530629911455,0.980283995898603
0,0.712321272411367,1.35502743049585,1,0.0669454149858131,0,30.4328679919161,6.10035368867796
0,0.56730907522052,1.68449040455752,1,0.080047508898962,0,16.7012344628257,8.92588717405056
1,0.42795679214234,1.5010914271729,1,0.0624358899226679,1,5.77389555554705,12.337087089042
0,0.246700476943399,1.8918505509014,1,0.067110689219035,1,29.0799099746457,2.89109877683783
1,0.617496136940554,1.66798904026537,1,0.0701714913768707,1,29.7620740678996,14.5415340261192
1,0.409853675561824,1.73516403858371,1,0.0145571685503683,1,30.3012551471012,24.0548165598039
0,0.305080878623995,1.1778791244747,1,0.0205659180877454,1,26.7698477081068,5.64347366691186
0,0.488880145237873,1.14681978726566,1,0.0983305410115179,0,43.3617231839541,49.0241990877717
1,0.46296369319276,1.38619258092997,1,0.0537853506891807,1,41.8643704106146,0.943124410920562
0,0.524055114847483,1.2775915909448,1,0.0793281378242056,0,21.6888155250584,18.1187769946005
0,0.78847677809627,1.12280130946166,1,0.0264212071425555,0,4.59113080330575,5.84673752183893
0,0.533332311775572,1.11803471097452,1,0.0301676972131092,0,37.1903959151725,8.90474945906745
0,0.244826837900778,1.09314574663944,1,0.0996594557404595,0,29.9234341998221,24.2204537365642
0,0.494058325180862,1.29865690137664,1,0.0737689272401218,1,1.05440912582034,21.1198023567508
0,0.248454723031896,1.91223867432698,1,0.0198270996245915,1,44.8984815932476,40.0861194210525
0,0.691428882035645,1.40911556343996,1,0.030073345302937,0,5.89859863282715,32.1697977880849
1,0.616667462771713,1.41457564676885,1,0.0850632057245172,0,11.8113048901018,12.8420226007406
1,0.101776717503737,1.81290451931497,1,0.0774951320256553,1,17.1343986251288,14.6512172380826
1,0.777906969286141,1.55248235067992,1,0.0952901900235748,0,25.4151621873514,11.1116809732907
1,0.725880880271364,1.72879702217502,1,0.0605935277253346,1,33.0157445676535,41.1516600687833
0,0.18749520562947,1.30815569583502,1,0.0152044323283016,1,29.0057770439538,42.0263664590683
0,0.426969865617669,1.96919953584448,1,0.0652436918523714,0,33.0800358260274,34.0918038493496
1,0.724127002177223,1.94631359884546,1,0.060886784412907,1,9.70343617958002,26.00958338895
1,0.809764627121339,1.54967250788806,1,0.0320975607191966,1,34.4472597016047,18.6148238826171
1,0.781448737617532,1.40394895331333,1,0.0835780276543667,0,24.3392211581309,38.4986283617884
1,0.697317434873315,1.03667991156398,1,0.0805118254314013,0,28.3165013671818,33.006506596932
1,0.461766125375402,1.96362307084352,1,0.0793963347353376,1,17.0640034572138,41.8746583361833
0,0.694755682673691,1.01320357083036,1,0.0657986950276722,1,33.7673946834188,43.9147876413365
0,0.570669531003653,1.9132420293638,1,0.0216530643808716,1,14.1243894144172,44.2941646107385
0,0.701632200752129,1.68780321852316,1,0.052835668021438,0,11.9215762240303,1.66523166761663
0,0.428948852845689,1.45051727620505,1,0.0421822475463078,0,17.8761879177252,46.8709688413725
0,0.821356057333751,1.29036532093226,1,0.00225377963231699,1,34.829621074884,19.7362451607994
0,0.441589340016552,1.60959559487889,1,0.0123632233809405,1,23.7578430750551,44.86524026484
0,0.573897289802268,1.87641976427104,1,0.0657777219738263,0,18.9063948378971,6.90109262090154
1,0.296872076575987,1.14550245938828,1,0.029774980229065,1,6.76222903348174,33.7732415023673
0,0.703977891622941,1.09874768965661,1,0.00151288431304296,0,49.5540357206414,26.69496703307
1,0.510038408470754,1.47688630254544,1,0.0474027342870519,1,42.4286370405329,45.3890795259591
0,0.485120436727027,1.98708778643021,1,0.0866272472088795,0,45.4444898223651,32.7419319171783
1,0.532374001938339,1.52815645362836,1,0.0730881880710327,1,25.226943271155,39.9842894802211
0,0.4243736199363,1.51090278704886,1,0.0418410860272055,1,35.7486785476019,24.1280394056479
0,0.333270520950601,1.60680626837359,1,0.0588156477547268,0,22.3937598904368,20.1580783592031
1,0.632216048933788,1.64098082423804,1,0.0731932392285662,0,38.7019642127055,25.6690922598056
0,0.874162225620019,1.93155910266557,1,0.0285478870608992,1,5.82744688935354,42.1104397593541
0,0.890684516166289,1.00670404215295,1,0.0159639233877738,1,16.1833776777588,29.8489585230298
1,0.330966584287853,1.04513753033482,1,0.0989506856553148,0,2.73638648638585,34.2209606134586
0,0.586722850648341,1.70957997599169,1,0.00947725407068377,1,2.73255136720388,0.64172725568138
0,0.393436067422204,1.12707773662861,1,0.0252454215234641,0,8.54411262354877,11.9731045749237
1,0.48471600042474,1.44040956691282,1,0.0906435916529701,1,12.064859829275,27.4842413441591
1,0.286148177361695,1.1851701116076,1,0.0563736454890492,0,21.4350504216939,21.7997803601561
0,0.875544323222221,1.07943861436645,1,0.00563976072988609,1,44.4179649021035,0.465175939873811
1,0.668721715443541,1.45783920110011,1,0.00984527815732833,0,30.8096966680843,35.3652153610966
0,0.790469580350104,1.49964624223669,1,0.0464576827764365,1,7.17453049127712,16.7403415565781
0,0.143084599102411,1.82501962940563,1,0.00829869221317347,1,3.84022301129641,48.0388842617846
0,0.703228885985648,1.34526936856654,1,0.040284213910374,1,48.4702973511217,43.5161297407292
0,0.209304246953393,1.28600909130046,1,0.0673767292698496,0,1.6688622595987,34.1821746954322
1,0.884480680041359,1.93967145723607,1,0.0445021959971654,1,26.7146325414579,0.849031668506372
0,0.73263793442129,1.41402420311318,1,0.0692692817408273,0,25.2066442888812,39.380072217529
0,0.206596738845383,1.8786662562818,1,0.0344234683834523,1,24.4857158502653,26.4429533689828
0,0.326903521300731,1.02511308206616,1,0.0208012941331371,1,8.08508935545844,38.2249407220087
0,0.391726505958312,1.40136554616757,1,0.0136408198325393,1,25.7190182472033,20.8138609318039
0,0.730519899355089,1.29549515474161,1,0.0973290350636308,1,23.293888000203,34.456683656926
0,0.178481338159083,1.12002912864933,1,0.0946766441557186,0,25.6274637495488,42.2053768438371
1,0.679118737652118,1.87563283196194,1,0.0283557597792377,1,28.7324369218412,37.1380030588208
0,0.310938224471098,1.42992986315372,1,0.0210366070346203,0,9.73306943213809,31.6463530339749
1,0.361278699233361,1.31083744310117,1,0.0272051598696571,1,46.597109798012,3.15867974861506
0,0.670506902617073,1.2469574616159,1,0.0603532858357995,0,17.442838894648,47.0203806761521
0,0.595640586718124,1.57328902176295,1,0.051935923498575,0,28.942064314786,14.7404604422079
1,0.704904761280497,1.73982025985696,1,0.0398698107160234,0,38.3528068743907,44.9269923681724
1,0.823525436890546,1.42660052632582,1,0.0190694911824168,1,12.7936665539394,0.918509370229599
1,0.514154819189016,1.56098372077011,1,0.0119107325077449,0,24.5977344854325,27.5381559798824
0,0.59323983069037,1.20522171407078,1,0.0258761731651588,1,42.9539916362693,4.44781373182174
0,0.449236288006763,1.4765554290955,1,0.0575263759862248,0,15.0237597575585,11.3201616103606
0,0.162652440447603,1.49265238029687,1,0.045485634053795,0,15.8290032579164,40.6133501316819
0,0.123583415257229,1.46620778211573,1,0.0569517612134838,1,19.4216472195225,44.5599855500916
1,0.26766517419881,1.63886188595069,1,0.0900135596119776,0,47.0110188947744,29.8878854805496
0,0.743958280452837,1.83954435578166,1,0.0376839984993334,0,5.19424137930074,38.8782161726794
1,0.683084191497688,1.6658821267839,1,0.0417747974617708,0,39.7342180120311,41.1439743796747
0,0.671441382389765,1.36404223844492,1,0.0496455677060048,0,8.7324082628376,35.9119161866076
1,0.633310084511307,1.18463132041645,1,0.0874782387329921,0,0.511262143856224,13.4689474339391
0,0.749574117127622,1.45985595495884,1,0.0215291999370682,1,11.8326265013249,9.41165071496132
1,0.533815305989893,1.74065891177017,1,0.0101269117041799,0,5.38623457219113,31.0110120327359
1,0.785494489878256,1.94587981090448,1,0.0361974077188394,1,46.2235636188542,31.4083292325415
0,0.517408994914428,1.70530117433412,1,0.0403774913795228,1,34.665465403228,32.1515586021514
1,0.726156746570127,1.73714135977467,1,0.0401932902330329,0,20.7941298748908,36.0267134709539
0,0.543350263172389,1.67839404554539,1,0.0526163311775072,0,45.5127894051414,25.4706137438309
1,0.189264213476006,1.05622887326081,1,0.0293306348778168,1,31.3831349168906,0.547131642607848
0,0.593656362832926,1.64331821352335,1,0.00789900954976886,0,23.0317695950322,22.4731157478255
1,0.411678024287145,1.10959851008026,1,0.0101818146431364,1,32.3587504394765,37.8207608011476
0,0.796729217734794,1.62558920643455,1,0.0910769356307908,0,22.0969411849225,26.822914291186
0,0.468918953186308,1.13016613175352,1,0.0987457334376024,1,7.84680849229461,17.2961719164512
1,0.162963211723992,1.6903233681021,1,0.0314490535718864,0,21.2315851037903,0.166416290861493
1,0.738217742083498,1.80133006950797,1,0.0318463148592477,1,33.212172414779,20.3182307218917
0,0.852169276395737,1.25405459118559,1,0.00909604592945653,0,16.5679153359473,18.8216092978831
1,0.496810456930716,1.25389915543884,1,0.0404546766500291,1,1.71189992533533,12.5891127509394
1,0.643054282829035,1.13379509311992,1,0.0578557684790842,1,41.2236504789702,1.98680252742984
1,0.519384281773106,1.17456914795547,1,0.0204974182321496,0,14.8368125308528,22.4179422204523
1,0.303820552049708,1.68977145387741,1,0.0470059426783582,1,33.7432180447955,48.7847157243856
0,0.402054050140789,1.25070599913987,1,0.0706338508577323,0,13.1919887380719,7.75008312494121
0,0.342950564623817,1.34716303916398,1,0.0294554447297661,0,16.5285574329977,23.096577278605
1,0.326524874711723,1.64061053038233,1,0.0979249079413494,0,23.1358772045766,32.4052479416962
1,0.126742275170296,1.16911471925958,1,0.0903826037896098,0,16.9798616107595,25.0176204847878
0,0.281781789939284,1.39682491030378,1,0.0722905061267723,1,48.8280149913694,18.625039143696
1,0.539682833069347,1.36807328327774,1,0.0781625331367421,1,1.59939559200476,13.886919786379
1,0.334854559171959,1.55489136303333,1,0.0111841966153547,1,33.9311474093507,40.5943589302776
0,0.514646139223615,1.56272817197509,1,0.0303629987249927,1,45.4091471123744,18.3328611713589
1,0.771812187397708,1.03762747816718,1,0.0173912204661039,0,34.3488831693296,29.7136710517813
1,0.853783804755817,1.73129400795145,1,0.0568390346987955,0,15.7472546615745,10.0526613228179
1,0.375886786842302,1.80596895531613,1,0.0307623814177988,0,15.3022152204148,6.19501647297651
0,0.84868408926766,1.21547739884728,1,0.0990102389538703,0,3.93079144783163,26.9129683979422
1,0.412384499366884,1.19073940113735,1,0.0345644617300856,1,3.71903959641739,33.9666632177599
